gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
CD27-AS1,17.5509746475137,-0.00472233798305763,0.104160718115036,0.879469963081867,0.978263563530878
NEURL4,12.6972290857825,0.00663734643087931,0.098831497174259,0.830363134222558,0.966700667662594
GRID2IP,15.6876345809508,-0.00818655627085872,0.0906532226725912,0.790325902162328,0.956828341096716
ALOX12-AS1,196.813242978744,-0.0583496313649093,0.102644721901521,0.140692870033284,0.586342548383412
UBXN2B,69.5966870191401,0.0260963201505869,0.0815091925258026,0.414581034074184,0.832871316983217
PEX26,48.2447650308119,0.102323521019665,0.145430631187451,0.0489098448083266,0.375675233345186
UBE2QL1,10.9498427672052,0.10822119869858,0.259561107322703,0.0792593798276397,0.464250104608403
LINC02449,3.52258507317416,-0.00347745936004528,0.128449733879746,0.916376198333541,0.988329055564298
GOLGA8B,73.5045816112204,-0.0573053038617386,0.103122688148187,0.146106749006643,0.593770773025152
DHRS4-AS1,22.5902998432954,-0.00969305914840131,0.0936532952320673,0.754448547753748,0.947109002991042
DDX3X,76.019261566198,-0.0089955643053043,0.0784045277801912,0.76517825132645,0.949875811088192
VPS16,18.610887543561,-0.0245072542232459,0.108774219341729,0.461776209605179,0.85665750505437
FAM66B,25.4662681976803,0.0324658630784439,0.112386080965361,0.350876498486333,0.793562415114926
MIR99AHG,2073.31230772489,-0.107957004891978,0.190174152041673,0.0541306531516685,0.39057331067881
ZNF407,252.402538649809,0.00838588620606508,0.048340440480129,0.706457115235126,0.937200957366046
MCM3AP-AS1,27.681720156874,0.0526878667857951,0.132747268645518,0.18664153721025,0.643922430503316
NPEPL1,50.0093094123338,0.069216002620285,0.122031731288255,0.108485935128846,0.531963546787906
ZNF663P,30.2230759977765,0.034876875266894,0.124205214221465,0.330618701740423,0.778774852480421
LINC00598,34.3665562342973,-0.00302764493909566,0.108310991915796,0.923037137236168,0.988744666344289
HMX1,10.9234139355623,-0.00166984457961088,0.147377900464132,0.962128938962496,0.99326876640117
TMEM242,28.6612153602993,0.0252629698964699,0.0998141820162899,0.444813967406306,0.848785290756856
TMEM167B,8.11594970469822,-0.0880321020843545,0.229294816412302,0.107475702657573,0.529865820256702
ARHGAP27P1-BPTFP1-KPNA2P3,13.7087435977867,0.0333418155149501,0.10820913342962,0.33782957285397,0.783931987327095
SLC35E2A,21.3217182983328,-0.0128628215246126,0.0935726668051878,0.68063055764929,0.929151799305935
SDHAP2,27.1657789506263,0.00804199283454846,0.0941018265607332,0.794629526791436,0.95886312307694
CYB5RL,8.09380243366036,-0.0142468672511315,0.103199098776912,0.653529397073742,0.924035079117236
CROCCP2,32.2994231777367,0.00127238662843187,0.106543527481198,0.967472718750398,0.993862568081608
ATAD3C,5.63365600113766,0.0113675816522724,0.122313877180141,0.728924773490488,0.942839869815837
CCDC7,89.0639876446819,-0.0152981500874129,0.107338578797133,0.63307106473877,0.916065902271042
FNIP1,253.392229645604,-0.0560512173330474,0.0956755903663599,0.145114533528572,0.593276790165159
CKLF,45.3802333681776,-0.012865832838459,0.0856858325185977,0.677382507975028,0.929151799305935
PAM16,22.1190522180147,-0.0257198394104676,0.117401429227933,0.448531430323802,0.849852326272949
TENM3,14.503357477827,0.251848151614657,0.343694612464094,0.0136344529574561,0.193582578352543
CEBPZOS,48.8908445607888,0.0723158197511815,0.11121941613938,0.0942893948341627,0.501566035519792
RNASEK,20.581610098025,-0.0363604878369675,0.114964570690544,0.307719760905809,0.760709748619362
NBPF1,54.6624500516011,-0.00351368930251116,0.071790967844536,0.903913203714908,0.986077985067281
UMAD1,253.002138590723,-0.0167163804803067,0.087779742478865,0.594586320636167,0.905154446447434
FAM228B,107.614609875753,-0.00495845210660148,0.0650475249998356,0.858524414518796,0.975689150186059
ZNF433-AS1,39.150803248522,-0.0176190744462661,0.103599841667022,0.583432103235243,0.900919984347385
VAMP2,28.4472886933425,0.0313229723156824,0.113484994140871,0.36595569445848,0.804913637387593
MTMR9LP,12.3945592437105,0.0563680520754612,0.153631945504442,0.179317421903624,0.636583914677334
LINC01881,17.5954044270011,0.000738263358176364,0.0907300173335042,0.980714529082762,0.996412863656371
PPP3CB-AS1,9.54107539332061,0.035697086028932,0.138860598264783,0.334630230423489,0.781882348455597
PPP3R1,105.732704519508,0.0193390012848583,0.0809677572561281,0.535080064218901,0.885155900936068
FANCG,5.6825632468803,0.0132631512803908,0.114008630091822,0.681009488891664,0.929151799305935
AP4M1,24.2353492570505,-0.081218354754654,0.177820986017248,0.0980180184362535,0.50976621170662
PLXNA4,300.388539094101,-0.08967202258303,0.229861801283258,0.103600878670814,0.521483851915643
CEBPD,27.6655043607114,-0.865670487568688,0.666021375908144,0.00131110985132433,0.0485191577696874
ZBED8,6.88739433285429,0.00226319456126996,0.10643767418494,0.942189181104092,0.990332836517295
NPTXR,21.1822679488819,0.0645873814552679,0.145904465271158,0.135463301590132,0.579866114268364
FAM200A,15.8484739567458,-0.00776270114109245,0.0916894786265795,0.801008467641608,0.95949619921428
PPP2R2A,136.216827756954,-0.0779664084214716,0.113577876730021,0.0805880978777192,0.469054025997016
ZNF880,10.5217873741918,-0.0131658662168517,0.101504012415961,0.676583646041738,0.929151799305935
TRIM16,49.1264370491054,-0.0057451700813023,0.0831666554609448,0.849793002644648,0.973070203582211
TIGD1,6.61678475672628,-0.00138588801216501,0.110497173446497,0.9648675827851,0.993862568081608
XKR9,18.3801818506663,0.282749688109021,0.465638489027501,0.0177523965177394,0.225478002381033
SLC12A8,16.1576163685889,0.013894351010886,0.122190946809214,0.673352678159697,0.928521979428956
APOL6,10.0150598263464,-0.016741927397075,0.116926851626103,0.60961528767759,0.908610440462472
FADS3,20.0952147150261,-0.0157538624870503,0.106293468243272,0.622927842163339,0.912782008119997
CCNL2,83.5134388867315,-0.0502701753345403,0.133054496125219,0.201947177407781,0.665314948761008
UBA52,14.5402875100397,-0.0467773352616873,0.163410612838458,0.252686009359982,0.715194856838677
MYBPHL,7.92124248061424,-0.046955351873593,0.213298634392717,0.299470247364763,0.752954710693221
PPT2,15.4177770176074,0.0514533827094854,0.139044857068412,0.19825644872254,0.661038604055409
ZNF630,13.8854011039459,-0.0461585149755045,0.149422447978193,0.244328836441168,0.711294749196299
FAM185A,46.9767356442623,-0.0315313424649182,0.0893157618469541,0.347085161963318,0.790064030702132
CYTOR,90.986225402077,-0.188039036309787,0.397804016974256,0.0379902084377632,0.336333946720265
NUTM2A-AS1,96.5149101775391,0.01205909802979,0.0774709965042869,0.689622746029424,0.932765709961109
EXOSC6,14.6327055588192,0.00167160837760166,0.103364624581465,0.957037581188977,0.992127007917892
VPS52,25.828608680485,0.0123398384862322,0.0923435387558449,0.692101439206073,0.933552486521159
LINC00630,61.7959564369848,-0.0336636658159194,0.0909205761453625,0.322197771058327,0.771242019363014
ZNF844,21.4409062291324,0.0193234347049872,0.107128370176349,0.552107575372733,0.889980955958632
TINCR,6.35389768240713,0.0312415558763982,0.144020245963987,0.395449017704715,0.822023876955536
LINC00571,25.1672411658418,-0.0233535892812223,0.111033361673081,0.482296684460794,0.863700940572532
LINC01422,15.4697484578214,-0.00709582903954652,0.104128354421277,0.820319300904205,0.963899296142829
NSUN5P1,8.36245056874517,-0.0161927845351758,0.111167365966555,0.616696232850038,0.910502134204157
LINC01208,13.324073950939,-0.0225857802138271,0.117288748646344,0.500052121550161,0.868830129224798
CCDC18-AS1,169.022504806789,-0.0478968675824731,0.128159996261213,0.215019493524705,0.682913994863572
MIR503HG,7.68928104302998,0.165540550026827,0.279568343376428,0.0304423712172416,0.298792470532206
LINC00205,20.2219082403116,-0.0155980475232292,0.095984163090587,0.621710277231799,0.912579713203782
LINC01983,4.67449795233621,0.314748377381065,0.472118242102739,0.0138444811447074,0.195749208638021
ENTPD3-AS1,45.4520455172705,0.0431506163159524,0.135833484474931,0.257592877604298,0.718431868452089
CERS1,8.01641386784786,-0.047236516738395,0.143951161387606,0.231229594272124,0.698375350812268
OSER1-DT,12.2198072118691,-0.0279789910116917,0.114379951752477,0.412226156945239,0.831512912907923
AFG3L1P,26.1502040366979,0.0384576487913482,0.110011184569729,0.283362245543537,0.740779359962441
MIR181A2HG,105.546869667734,0.0652115798450928,0.161805107196044,0.14212076006151,0.589096885180496
EPB41L4A-AS1,8.04256071964893,-0.0385782751280212,0.143325312338061,0.307774197942395,0.760709748619362
CCNT2-AS1,27.388629410229,0.0884377438747315,0.165176040346373,0.076233912115724,0.455796244866839
SNHG14,754.040271931488,0.064937698818939,0.112683703199032,0.119270098382664,0.553352928134038
DNAJC27-AS1,27.7489583796291,0.0421661851883235,0.127805330655164,0.260016818332007,0.720573628118351
MIR3681HG,59.8681473992171,-1.07057325101555,0.554719261948493,0.000380349676517882,0.022801963107247
CHL1-AS2,18.816539648517,-0.896716171328937,0.73313235620627,0.0012762239286022,0.0476695479873533
ATXN1L,16.9013855339509,-0.0130357847115198,0.0999493108213921,0.678892439799623,0.929151799305935
SMIM13,24.6410232213295,0.0334426412089187,0.10522168187992,0.334992408620834,0.781882348455597
TMLHE-AS1,28.3214706841249,0.0197937691631806,0.115330095677025,0.548782012913987,0.889013822423597
ZMIZ1-AS1,8.0186281722773,-0.0204473755975756,0.125566030196228,0.545717743115507,0.888050453305501
RTCA-AS1,17.6350083105413,0.0122486343344851,0.108535546192777,0.700352851861702,0.936373037003693
SH3BP5-AS1,21.59194126916,-0.0445613436107156,0.141501555926184,0.250378121377261,0.714426177074329
LAMTOR5-AS1,62.8334165873893,-0.141499325257323,0.175571300573837,0.0239249389538285,0.267094988879333
NTM-AS1,6.18195794453472,0.347614433617749,0.522279537859011,0.012345917509931,0.184344986208393
TMEM72-AS1,26.8583154427172,0.0226240475974675,0.110297658545529,0.494243699588546,0.866091552564922
LINC00240,12.4367263356385,-0.0740770891190456,0.183786191209036,0.122491252131226,0.559609919640671
LINC00393,9.06190103778379,0.112152609566287,0.301365378131833,0.0873148259844623,0.486587408651413
NDUFAF8,16.6499728026126,-0.00615759935424503,0.0990464256040797,0.842383193125599,0.970983895940774
POT1-AS1,83.1005837680959,0.0277743506093327,0.120449952177872,0.419902893639414,0.835485511904508
LINC00863,6.08509961553997,0.0343823638187791,0.12478959156343,0.336806918317966,0.783509420028942
LINC00320,14.6634191402238,0.940891029164366,0.590556065191023,0.00075997200776364,0.0354555033972219
LINC00237,11.9388432783342,-0.00707766790126887,0.122033692278435,0.827968608224631,0.966447002785565
PLEKHM1,40.992736351269,-0.0846481716233872,0.172731400442455,0.0872964738329064,0.486587408651413
MIR137HG,52.3728323576042,-0.00644284875661366,0.194279772613112,0.86899816673903,0.976267599195028
ZNRF2P2,87.25389730103,0.0962180728009235,0.191991337596573,0.0721411904780054,0.443323883588679
TMEM246-AS1,8.28354317331132,-0.145646215115552,0.314234054440471,0.0513029902220365,0.383321702558987
NRSN2-AS1,27.99833368938,0.0248970198351869,0.119153632654596,0.463035916884201,0.857040022127938
RFPL1S,11.8882460765059,0.0766645012021593,0.231150898935718,0.143644666170731,0.591159017343537
JPX,356.480161126872,0.0689812386770608,0.0967794133835129,0.0928400246251061,0.499171253477588
NUTM2B-AS1,122.275455030821,0.0149861705885182,0.0873958901401839,0.631108630410292,0.915154025178077
MKRN2OS,11.435276200564,0.025504292321229,0.136501772918922,0.470756301299196,0.860028653447715
ZNF469,25.3702640356963,0.0646305536954455,0.187344444687194,0.162627330426576,0.611613371422682
MCRIP1,10.5937449921691,-0.0237010294098508,0.103475921096679,0.47204496858662,0.860185477660081
SLC26A6,6.21637135237663,0.000315728877056943,0.109250883524762,0.991970057152344,0.998581333423281
FGD5-AS1,31.1755979637068,0.0870790129815511,0.190041358061846,0.0896173438500158,0.490254613525665
MEG8,231.42702846659,-0.0468720328109555,0.150732148725303,0.239868229043383,0.707856280145252
MIAT,131.299617127772,-0.0665523560064071,0.154021302897181,0.132118398419121,0.575258561220223
TRAM2-AS1,9.02959322779319,0.00918911975935012,0.114156304577646,0.773945497184045,0.951390856320407
ERCC6,28.0068704382759,-0.0413314755184366,0.128857689437905,0.2682398655803,0.728305250975499
MKRN7P,12.3886247837922,0.00216890869460336,0.10048209447353,0.944042400785648,0.990332836517295
NOL7,22.1439685438386,-0.00650939749188518,0.0896966908444298,0.831889408958534,0.966975667805412
PCA3,31.772605906409,-0.221065489803945,0.406443569278712,0.0269187368486435,0.283614636411441
ELFN1,43.0889394403218,0.004625128430802,0.124131843927713,0.887523023582329,0.981045547409618
PIGBOS1,4.20078452282088,-0.0329214067251045,0.138085868531374,0.367076929354829,0.805532124595384
KCNIP2-AS1,3.63616826877357,-0.0140279120721156,0.126838262096043,0.674404355021579,0.928735676451085
LINC01772,3.88111105421004,0.0230876421622876,0.117992926433983,0.492024248223131,0.865488700675507
LINC01776,96.0395873146256,-0.0258603337655564,0.158769993996511,0.491418582570418,0.865341284332399
LINC00623,11.4046842521225,-0.030066056976162,0.121805958934546,0.388715667973098,0.817380017361881
LINC00937,16.874614651928,0.234610706591394,0.355468097439707,0.0180768701760099,0.227430983349648
FTCDNL1,43.4176685709724,-0.001829381958359,0.0957697213018617,0.952505874966449,0.990678820337242
TEX22,20.3638982325054,-0.00456671206677953,0.103307091801874,0.883230549609348,0.979210017968036
LINC00685,26.0831959671349,0.0134633584686935,0.1020807790971,0.670216380788861,0.927364164826106
NPIPB14P,19.5633011527607,0.0325085332223192,0.0945398094977786,0.339686365664866,0.784953587474529
GAS1RR,9.1923676254115,0.0412772409671905,0.157303072987423,0.295282741015266,0.751014762438983
NUP50-DT,53.8773470358322,-0.0116498900961884,0.0719196580123583,0.691767523175523,0.933514045277649
ST7-AS2,26.5898310945312,-0.00757528465665781,0.102509267324886,0.808084339559707,0.960629220957066
SLC16A1-AS1,139.275172896119,-0.0268072063356134,0.101636607018392,0.421926088604237,0.837179790647653
LINC01748,185.458363853342,0.0884384689855325,0.210194091238948,0.0963911965193101,0.505465466954375
PLCG1-AS1,27.3316727281867,0.127899841764332,0.185183703993895,0.0338380989832116,0.319715371795671
TEX41,8.93795018923464,-0.0387318326984055,0.192494288359851,0.359941362067048,0.799901440212846
LINC01535,39.941991855339,0.0109673890120664,0.0788334435972624,0.717127702457503,0.939506244806103
ENTPD1-AS1,212.941256481697,0.172462248338385,0.139975687595603,0.00915997390501063,0.157572578365965
LENG8-AS1,19.5055154936019,0.00101985918744455,0.0957978099379353,0.973504903686421,0.995847094548263
FAM66C,85.9611862818158,0.183735121557465,0.229414063326858,0.0158443700891801,0.211552335600523
CUTALP,18.3623370647464,-0.0162609158831103,0.104464037401029,0.611446965332812,0.908787850274996
SRRM5,6.46963436099168,-0.0122709170063201,0.12342973108859,0.709658561378161,0.938058816878109
ZNF451-AS1,20.6412279185211,-0.0321431885512285,0.111184491957975,0.35414063530912,0.795727038323326
LHFPL3-AS1,99.4814499646993,0.0249254024302104,0.118410434809937,0.461956984989168,0.85665750505437
DANCR,16.6408238564009,-0.0112536513772552,0.114713378624512,0.72642623005391,0.941841114808616
SLC8A1-AS1,68.728370134115,0.362959820857114,0.480128689175645,0.00971677819917516,0.162036398620459
LINC00511,775.046773404877,-0.0329513708240511,0.110253462220452,0.34367498143649,0.788945630370192
C14orf132,30.0392219264931,-0.0237346339818602,0.112184010989477,0.476696553290883,0.861030051675682
WDR46,12.7183677773005,-0.00992610454792386,0.109141561496818,0.754123542985767,0.946916946520144
LMCD1-AS1,461.718764849723,0.185099410010641,0.216643261957744,0.0140303669562279,0.197585549186103
LINC01630,24.4522015097804,0.0864787553196804,0.245593397110796,0.120431768472032,0.556134759019282
ZNF717,90.2967286380629,-0.0146266010188052,0.0774844642153096,0.630126840032316,0.914657123112866
SMIM2-AS1,3.79564531255822,-0.00787629449404743,0.167587938936522,0.832908079499327,0.967117880148794
PARG,62.7287539511573,-0.0305655751021745,0.0921101991996829,0.362675966226906,0.80228460097157
RBM26-AS1,9.80967148949201,-0.00247957061502754,0.108524129364593,0.936944489191727,0.990133234625952
KIF9-AS1,112.324686380579,0.00553165922237233,0.0659707699807369,0.843584609230514,0.971092713514061
LINC00310,16.669311456126,-0.0373881030145064,0.16063908360983,0.339563203522053,0.784953587474529
SCAMP4,20.7533138957774,-0.046821490016739,0.126152001898275,0.221525775299745,0.690671679303709
SPAG5-AS1,6.449917484239,-0.0150054701026728,0.112701888063949,0.642538428332609,0.919111547274131
SOX21-AS1,27.1359390246805,0.0187823659660172,0.120274626482444,0.572091443012612,0.896372894666578
DPY19L2P3,9.00296789280114,0.0992665556873976,0.226318236895264,0.0811020783999749,0.47100607971308
FAM66A,16.0750302480072,0.331585084391832,0.323567495493472,0.00473887567285341,0.106544886645422
SNAP25-AS1,38.5671047440509,-0.0143274138866792,0.105487667676922,0.652858054985968,0.923948689404291
LINC01341,13.5237020598817,-0.0192468073145917,0.109823906893199,0.555209690998858,0.891471010821218
LYPLAL1-DT,11.1499543293988,-0.0222174196027997,0.130904001814804,0.519468292809427,0.877366506660801
LINC01515,32.1751400419343,-0.0701829125216692,0.221698324601427,0.163061774811034,0.611928225347199
NLGN1-AS1,7.78443229792567,0.0208729345049889,0.123667848093526,0.536105008687708,0.885916328476614
MT-ATP8,43.8072402184005,0.0481103582949565,0.176238880261997,0.25490094205628,0.715393603085809
GUSBP11,44.5648992307828,-0.0150108130241826,0.110878732305478,0.641241894406988,0.918108401014698
MIR646HG,186.333470327532,0.20596888660472,0.317554109828681,0.0208849371527983,0.247196837573595
LINC01004,214.912133717152,0.0124832943503726,0.062604933941915,0.647296284859684,0.92091583183342
CCT6P1,13.1695984996758,0.0829459242542991,0.168347248174976,0.0893465881193884,0.489833375195001
OST4,7.10503457252953,-0.0163041164991052,0.134060534688214,0.634100467181153,0.916094621411205
C2orf92,31.3755192966657,-0.0503363684566005,0.172493534268565,0.234141297424386,0.702545466345789
MIR34AHG,62.1090145645309,-0.205441571308984,0.318819696245526,0.0212071440278288,0.249043738387529
ZNF883,68.7051854578812,0.0337063994964597,0.105793113618535,0.332193090367486,0.77969482974074
HDAC2-AS2,77.3734014929905,0.127640796933308,0.277675936624602,0.0589909669581646,0.405562897837382
ARL17B,93.0556972890144,0.0206361770469493,0.0856549498280419,0.515460509019519,0.875012638720725
DHFR,16.7894763347014,0.0229998485787375,0.102384470498346,0.483295215280012,0.863884699615995
WEE2-AS1,21.0414919236756,0.0281779182844576,0.124739248565991,0.417806129339244,0.834748434269677
LINC01128,22.4993192827505,-0.0239105735182242,0.113733056614099,0.474874375509841,0.861030051675682
PCDH9-AS2,59.3047033171936,0.0634369048518649,0.179277996748142,0.162145704405113,0.611613371422682
SATB1-AS1,59.0946916234384,0.0620252010894848,0.168850213723251,0.161163970307166,0.611613371422682
ASTN2-AS1,13.4481048459552,0.0102196405764927,0.129657514210196,0.759968640159442,0.949220811432813
RPL41,58.4376644730224,-0.0295000459022132,0.129626232918795,0.403677141119837,0.825225442884214
CCDC26,84.9060615806204,0.10998760300158,0.2914119661786,0.0879168114645369,0.487250248896768
EPHA1-AS1,18.063950798475,0.00275126631074024,0.127718602910817,0.933621218940755,0.990133234625952
TTTY10,43.1306165299952,-0.00466184250078557,0.0967514590462663,0.879769555033011,0.978263563530878
DPY19L1P1,102.478611247459,0.00108664585209006,0.103405381078398,0.972060633950392,0.995303757563211
ITGB1-DT,9.37003556437703,-0.0605333704365183,0.205917948240283,0.198713396623051,0.661458530125038
XIST,421.576319037463,-0.00175475260526029,0.140009726890038,0.959265084859388,0.992763105497767
ZNF688,7.1150458371817,0.0151917631472891,0.110737712772879,0.63732207817473,0.916685666664468
EMX2OS,7.12075573977651,0.252108951446726,0.466663571377113,0.023012934789877,0.260306686915684
TOB1-AS1,6.66402237327482,0.0119004614876106,0.122294208549976,0.717007938800264,0.939506244806103
MIR181A1HG,391.830503285229,0.0469456046263167,0.135756803332304,0.227051641028866,0.694654038258766
LINC02028,8.83443470752003,0.0159490062955656,0.146953742189864,0.653949230735193,0.924192748292664
ACBD6,226.265136623067,0.00215021776886999,0.061992856442323,0.936616770192885,0.990133234625952
LINC00159,22.5296873861326,-0.034530985207195,0.107099290305684,0.323374447980365,0.772527211789993
LINC00276,40.35497984962,0.138756234253178,0.237819911072726,0.0377735527431378,0.335048311796433
PROX1-AS1,24.2786863545991,-0.0606257919660764,0.143044696882379,0.150952324007392,0.600024026191977
PSMG3-AS1,20.3272832682149,-0.0186211606984184,0.105533203264964,0.564707571952013,0.894601446292371
THAP7-AS1,5.99094387056781,-0.145357049104944,0.320603050515146,0.053007175026204,0.388069394698128
FTX,1268.40145285798,-0.014936622132939,0.0581829901755564,0.563651838650331,0.894441058057589
LINC00486,110.313085341471,0.0231664530613013,0.0790520911054882,0.459760444015891,0.855672648880757
HSBP1,16.9484755434916,0.0148463940816645,0.0911278423413735,0.635902472526147,0.916355892411236
HCG18,141.70703571573,0.0140601134900233,0.0656479318009882,0.617304018175283,0.911005534756343
KLF3-AS1,53.3703475944208,0.0674415300405415,0.141350138923526,0.122370122784512,0.559609919640671
LINC01098,32.0579050035766,0.0240060907489546,0.155636625860997,0.517495607195919,0.875761796793094
SPRY4-AS1,102.193271051052,-0.0359709943622722,0.114842972113164,0.31183975401595,0.763145061780048
APCDD1L-DT,31.6250657890524,-0.0433987184586101,0.127406951010988,0.249171176091673,0.71383793697359
SGO1-AS1,105.935251939488,-0.00316100663195368,0.122048527224164,0.922444455612678,0.988744666344289
RPS18,30.5321292953373,-0.0174061396567003,0.11990372115151,0.598711069490058,0.906576253046107
FAM27C,24.7716899934414,-0.0101764359456789,0.0795301626026872,0.736891784043493,0.944578679307229
DLEU2,529.242697256421,-0.0162441457373912,0.0726307280808193,0.585118484127181,0.90146838985348
FSIP2-AS1,59.6639386130771,0.0255016882985247,0.120084857590958,0.454188554915065,0.852692738521839
DIRC3,310.679422381783,-0.0116168943679186,0.0948927565327821,0.709493263230058,0.938058816878109
LINC-PINT,422.921871609132,-7.84334029376776e-05,0.0864671882886172,0.997940338099106,0.999617543055755
TMEM44-AS1,14.7677103941295,0.00428924980232865,0.102151430368311,0.890049462282748,0.98202751934942
LINC00575,7.2318135671871,1.5845264131083,0.403051383087658,4.75126317810145e-06,0.00128106903044536
IPO9-AS1,54.8801645068165,0.0913113941615887,0.16155514977966,0.0695994226688923,0.438620667109695
PRH1,174.406526717031,0.0648894216417339,0.0995369920340913,0.110174925228298,0.533797478141437
TRAF3IP2-AS1,395.135408159773,0.153496576421533,0.169825837875369,0.0179382124482692,0.227116332898361
TAPBP,26.2264853787467,-0.0396529541725514,0.127368416579277,0.282825855739901,0.740779359962441
DPY19L1P2,11.7412158761704,0.0878174025756068,0.207079477568509,0.0962896518929334,0.505465466954375
LRRC8C-DT,12.479508226071,0.0417693821545912,0.12625590592969,0.262422666451251,0.722670068041356
LINC01807,13.4667483056514,0.0726651470096207,0.226931152143924,0.156249610642535,0.607224775410116
LINC01798,10.1933730618249,0.158042393843593,0.352233885491869,0.0492101913009214,0.376775347189047
LINC01031,4.44751209887574,-0.0196764480641677,0.152682654450303,0.589140300826416,0.902692470011479
TMA7,21.6361821750093,-0.0394985063656438,0.126157200736893,0.283408791193784,0.740779359962441
MCTS1,41.2849574728312,0.00338527704919107,0.0769979102720741,0.909481599368741,0.987715820644209
RAP2C-AS1,52.5134109499807,-0.0183102680401348,0.101620962436171,0.568819130846909,0.896193989990221
GNG12-AS1,65.6878024946805,-0.208707082917349,0.287061206662412,0.016363270856036,0.216327291017136
MHENCR,10.1805263029438,0.0129462086207337,0.107380553498692,0.684128762336086,0.930465291669322
KANTR,122.616361635325,0.084416693604681,0.114336283591356,0.0669791796514459,0.431820772878345
LINC00665,46.2731200966714,-0.0083191887796808,0.080574487746491,0.783479308582989,0.952826545279443
KIZ-AS1,19.6402118554654,0.0248294648638479,0.125473316441935,0.469896221113898,0.860028653447715
LYRM9,17.2859085371318,-0.0634702281615187,0.144027431987373,0.139043914056611,0.583526961686653
DPYD-AS1,25.4339333874158,0.00865531827998251,0.134049832073718,0.798155772378443,0.959103967673118
DLGAP4-AS1,22.080187344775,-0.0451903021584787,0.132703232222557,0.238330506095626,0.706504747701888
LINC00342,235.397661784915,-0.02300170191832,0.0947876275913394,0.479473997211985,0.861956033798667
HCG25,12.2848192814457,-0.0142445990207371,0.112294307678143,0.658531767419562,0.925921094814272
SNHG15,12.9448506672698,-0.0140150845017245,0.113918821214716,0.664561027522528,0.927011151173231
CYP1B1-AS1,7.39902592092555,-0.0105357175663285,0.150177230343013,0.767670557822124,0.949875811088192
LINC00327,10.7047817668587,0.00123193407069697,0.136545161185132,0.971070880381532,0.994970078257954
MIR3936HG,87.8135194169115,0.0128960232130576,0.0805383320410883,0.673071999592658,0.928488206511659
SNHG7,6.99260738797747,-0.0710977322224423,0.189062329665431,0.13652236724268,0.580661283325201
PTCHD1-AS,326.082487717368,-0.433355054379004,0.543121742062228,0.00743548179773368,0.140204373076459
DIRC3-AS1,90.005560585238,0.058615837540036,0.159538678187349,0.171478821826142,0.623231037703761
LINC00472,183.505921142584,0.229908932516639,0.298074868304818,0.0131433103856343,0.18872849284282
GTF2IP4,15.8929096547318,0.0369646950940893,0.130596611654374,0.31280522414921,0.764094671298073
HOTAIRM1,9.70920885233202,0.0782583365896801,0.178696768102465,0.106568187723285,0.527343198845312
STXBP5-AS1,15.7441159302369,0.310375353302739,0.369151332333559,0.00844892330020185,0.152105991545676
ZNF529-AS1,52.2545828409437,-0.0141855150637734,0.0824579168737127,0.645396632642996,0.920355326296898
LINC00513,99.2590638278274,0.0333986619347545,0.110699443364554,0.338573618592772,0.783947996651704
LINC01122,33.8055390090118,-0.0531699089215336,0.20153764350728,0.241403382183722,0.708818623696492
UFL1-AS1,34.1846278850675,-0.0849601305628709,0.175822622657327,0.0879407321079559,0.487250248896768
LINC01237,74.4696284882789,0.0620915375042853,0.164558097180589,0.157792073653171,0.609078063175369
YEATS2-AS1,4.30173654744017,0.0305007203137108,0.153456189174987,0.416687977886263,0.834224508289776
RPS28,28.5932369729983,-0.0493498173634859,0.16983587876748,0.238895748341847,0.706504747701888
KRTAP5-AS1,7.26915315532492,-0.00264387318440772,0.127428757155976,0.936146031348451,0.990133234625952
TRIM26,39.0406472488152,-0.0211034126417332,0.0842215513006881,0.505251568306562,0.870897973547396
LINC01114,11.853245534061,0.00942102164476825,0.124667212815636,0.774726744002118,0.951390856320407
LINC01191,9.11535954399323,-0.0357898183232085,0.157695884933756,0.354411869595865,0.795748893698299
LINC01937,15.0764747763133,0.0358859931091523,0.125571523059515,0.320356455938523,0.769568085469684
LANCL1-AS1,39.9052448574092,0.277453852060364,0.494412094376599,0.0194488399456403,0.236502627736539
LINC01505,195.531631549093,0.0303204386193788,0.116126343473531,0.380891437159042,0.813668209549936
ZNF37BP,70.5037288513148,-0.00694225188975983,0.0929370228298761,0.821637578714926,0.964786462520024
LINC01250,23.9876879387727,-0.0154298082534066,0.100604430861386,0.627068633207622,0.913776484219663
ZNF736,111.847904590614,-0.0392175272921438,0.0866955231936104,0.254940715635297,0.715393603085809
MAGI2-AS3,60.6194977466789,0.0314073652669825,0.106687444449235,0.360832370158147,0.8004789779352
SP2-AS1,19.5464364534926,-0.112694622682477,0.190489421962356,0.0486926603764504,0.375450159429994
FAM133B,134.23667240554,0.0428976182090003,0.097458572208132,0.235135674639806,0.702577078599881
CCT6P3,20.502110532106,0.0704283324150782,0.142801484295047,0.11282688949899,0.539391708569731
KAZN-AS1,12.7809562910223,0.023079092677007,0.16501589844353,0.543297267633414,0.887081948825768
JRK,12.1805114846243,0.00212782294505837,0.0940501384663966,0.944675140090091,0.990332836517295
LINC01934,15.448918245151,0.0969023576536469,0.221003236176107,0.0832538272432481,0.476246845728314
SDCBP2-AS1,59.6871238984557,-0.015673870573622,0.0707621094227349,0.593541314614124,0.904724175212732
